Date,Price,Open,High,Low,Vol.,Change %
08/14/2009,876.74,888.75,894.29,871.08,96.39M,-1.36%
08/13/2009,888.87,876.95,898.16,876.95,127.84M,1.39%
08/12/2009,876.71,863.79,877.41,859.27,111.10M,1.47%
08/11/2009,864.03,883.26,890.8,861.74,152.17M,-2.16%
08/10/2009,883.14,892.19,892.19,880.5,87.21M,-1.01%
08/07/2009,892.19,873.52,893.96,864.08,122.36M,2.10%
08/06/2009,873.88,875.3,884.51,869.27,110.54M,-0.07%
08/05/2009,874.46,879.57,888.57,871.88,110.36M,-0.57%
08/04/2009,879.45,894.42,894.54,876.86,93.37M,-1.75%
08/03/2009,895.14,881.45,896.81,877.5,103.12M,1.48%
07/31/2009,882.05,878.84,884.12,871.08,103.48M,0.32%
07/30/2009,879.2,858.54,880.29,857.46,107.28M,2.46%
07/29/2009,858.05,852.75,859.51,851.4,92.73M,0.65%
07/28/2009,852.5,854.62,862.88,849.18,95.44M,-0.25%
07/27/2009,854.62,871.82,877.4,849.93,114.84M,-1.88%
07/24/2009,870.98,867.56,874.42,859.88,179.23M,-0.10%
07/23/2009,871.89,852.54,874.48,848.57,135.40M,2.23%
07/22/2009,852.9,851.3,853.38,841.71,115.55M,0.08%
07/21/2009,852.26,843.72,854.26,842.86,143.56M,1.04%
07/20/2009,843.48,842.15,852.31,838.26,130.16M,0.16%
07/17/2009,842.15,824.18,844.13,824.06,135.14M,2.29%
07/16/2009,823.33,821.05,827.77,819.88,124.51M,0.29%
07/15/2009,820.93,795.02,820.93,794.35,127.66M,3.35%
07/14/2009,794.3,786.59,795.86,786.59,102.34M,1.06%
07/13/2009,785.99,774,789.76,766.71,88.28M,1.53%
07/10/2009,774.12,779.18,779.28,770.24,78.98M,-0.50%
07/09/2009,777.98,778.56,787.84,774.74,81.33M,0.06%
07/08/2009,777.48,783.84,786.07,777,98.72M,-0.90%
07/07/2009,784.56,783.94,793.4,782.15,81.21M,0.16%
07/06/2009,783.34,790.21,790.45,774.82,76.72M,-0.90%
07/03/2009,790.45,792.09,796.91,788.15,59.54M,-0.25%
07/02/2009,792.45,812.86,812.98,791.03,116.11M,-2.61%
07/01/2009,813.7,795.92,814.73,795.8,121.00M,2.25%
06/30/2009,795.8,804.81,805.64,793.05,133.84M,-1.06%
06/29/2009,804.33,785.85,806.44,784.96,94.43M,2.23%
06/26/2009,786.82,779.6,792.07,779.36,106.04M,0.99%
06/25/2009,779.12,783.11,784.64,769.52,110.37M,-0.56%
06/24/2009,783.48,754.67,783.48,754.54,133.51M,3.92%
06/23/2009,753.94,754.03,761.82,749.07,151.38M,-0.08%
06/22/2009,754.52,778.09,780.41,752.3,153.27M,-3.03%
06/18/2009,778.09,773.99,780.4,767.83,149.33M,0.53%
06/17/2009,773.99,788.73,788.73,768.2,247.75M,-1.93%
06/16/2009,789.22,784.49,795.96,779.02,145.31M,0.60%
06/15/2009,784.49,799.65,799.89,782.92,130.44M,-1.90%
06/12/2009,799.65,805.36,810.03,797.58,143.68M,-0.77%
06/11/2009,805.85,786.87,808.43,786.06,188.41M,2.38%
06/10/2009,787.11,769.55,793.22,769.55,202.01M,2.27%
06/09/2009,769.67,770.44,774.18,760.43,165.16M,-0.08%
06/08/2009,770.32,771.09,771.77,755.53,145.79M,-0.02%
06/05/2009,770.48,769.67,782.59,769.54,136.46M,0.25%
06/04/2009,768.57,770.61,777.78,761.03,184.99M,-0.26%
06/03/2009,770.61,795.25,797.27,765.12,201.75M,-3.10%
06/02/2009,795.25,801.08,801.08,788.06,150.40M,-0.79%
06/01/2009,801.57,777.35,802.92,777.34,132.54M,3.23%
05/29/2009,776.5,772.92,783.71,771.54,172.15M,0.61%
05/28/2009,771.82,772.47,773.45,762.61,143.93M,-0.24%
05/27/2009,773.68,774.19,782.1,769.17,163.64M,0.00%
05/26/2009,773.7,770.6,775.74,752.81,165.37M,0.45%
05/25/2009,770.24,769.16,774.33,758.19,59.76M,0.11%
05/22/2009,769.4,781.65,781.89,758.82,116.41M,-1.83%
05/20/2009,783.72,788.7,789.48,778.71,83.41M,-0.69%
05/19/2009,789.19,780.62,799.08,780.13,184.15M,1.19%
05/18/2009,779.89,764.04,780.72,751.05,150.26M,1.98%
05/15/2009,764.77,758.15,766.42,749.88,149.04M,0.94%
05/14/2009,757.66,748.34,758.46,734.12,181.04M,1.28%
05/13/2009,748.1,769.34,775.78,744.08,211.20M,-2.76%
05/12/2009,769.34,783.51,794.52,769.34,177.01M,-1.79%
05/11/2009,783.38,802.15,804.18,774.68,175.72M,-2.33%
05/08/2009,802.03,792.1,813.53,792.1,214.81M,1.21%
05/07/2009,792.47,801,816.35,788.95,250.10M,-0.87%
05/06/2009,799.42,783.03,801.33,779.39,202.94M,2.09%
05/05/2009,783.03,779.74,785.11,771,213.89M,0.45%
05/04/2009,779.5,761.09,781.09,760.84,185.72M,2.04%
04/30/2009,763.89,764.54,779.4,763.89,182.64M,-0.64%
04/29/2009,768.79,751.65,771.02,751.4,203.57M,2.33%
04/28/2009,751.28,781.92,781.92,745.35,236.01M,-4.01%
04/27/2009,782.65,778.79,784.42,762.88,178.63M,0.45%
04/24/2009,779.16,771.21,781.84,756.65,213.54M,0.82%
04/23/2009,772.79,766.89,774.95,751.55,253.06M,0.61%
04/22/2009,768.11,742.17,770.45,739.56,285.31M,3.60%
04/21/2009,741.44,730.85,744.13,715.27,251.97M,1.41%
04/20/2009,731.1,767.38,770.99,727.71,242.65M,-4.77%
04/17/2009,767.75,747.13,771.44,747.01,234.58M,2.98%
04/16/2009,745.55,729.63,748.61,726.82,184.89M,2.18%
04/15/2009,729.63,742.58,743.19,725.98,162.18M,-1.95%
04/14/2009,744.16,717.29,751.74,717.17,222.95M,3.69%
04/09/2009,717.66,707.8,718.13,707.68,67.14M,1.46%
04/08/2009,707.32,701.45,709.16,689.78,175.73M,0.73%
04/07/2009,702.18,710.54,714.03,695.7,163.27M,-1.04%
04/06/2009,709.57,710.67,727.87,704.12,197.11M,-0.22%
04/03/2009,711.16,712.95,726.98,700.82,261.93M,-0.37%
04/02/2009,713.8,679.88,716.58,678.58,261.86M,5.05%
04/01/2009,679.51,652.19,679.73,641.02,243.62M,4.05%
03/31/2009,653.04,633.82,653.45,633.82,196.95M,3.15%
03/30/2009,633.09,653.88,654,629.69,149.09M,-3.43%
03/27/2009,655.59,666.3,668.93,653.18,171.14M,-1.72%
03/26/2009,667.03,665.76,667.03,655.83,175.65M,0.19%
03/25/2009,665.76,654,672.04,646.16,202.06M,1.78%
03/24/2009,654.12,667.13,678.4,652.19,234.17M,-2.07%
03/23/2009,667.98,661.47,670.5,652.43,225.06M,0.97%
03/20/2009,661.59,660.45,675.07,657.18,315.04M,-2.65%
03/19/2009,679.58,663.61,689.96,658.99,283.97M,2.54%
03/18/2009,662.76,664.9,675.57,655.66,187.97M,-0.19%
03/17/2009,664.05,675.28,675.47,661.76,180.08M,-1.75%
03/16/2009,675.89,660.52,675.89,660.16,167.52M,2.51%
03/13/2009,659.31,669.02,685.33,652.58,216.59M,-1.25%
03/12/2009,667.65,665.84,669.81,649.31,201.97M,0.16%
03/11/2009,666.59,649.86,671.13,642.64,262.87M,2.46%
03/10/2009,650.61,613.94,651.39,609.17,208.83M,5.70%
03/09/2009,615.55,606.57,615.77,593.28,180.16M,1.33%
03/06/2009,607.45,608.98,617.34,602.68,184.28M,-0.25%
03/05/2009,608.98,629.73,629.98,605.4,180.62M,-3.37%
03/04/2009,630.23,604.81,630.23,604.68,194.67M,4.29%
03/03/2009,604.31,618.77,623.51,602.66,166.11M,-2.42%
03/02/2009,619.27,638.38,638.63,615.37,149.35M,-3.30%
02/27/2009,640.38,642.93,643.06,629.7,185.34M,-0.55%
02/26/2009,643.94,618.78,646.4,618.53,177.95M,4.30%
02/25/2009,617.4,619.58,633.7,615.88,160.50M,-0.09%
02/24/2009,617.95,616.62,629.11,608.57,204.32M,-0.19%
02/23/2009,619.13,619.13,646.82,617.8,,-2.67%
02/20/2009,636.14,661.07,661.19,635.93,194.20M,-3.97%
02/19/2009,662.45,653.5,663.79,646.11,182.28M,1.41%
02/18/2009,653.24,648.59,655.74,636.07,215.76M,0.83%
02/17/2009,647.84,680.36,680.73,645.36,196.85M,-4.95%
02/16/2009,681.61,676.82,686.66,671.87,124.51M,0.58%
02/13/2009,677.7,673.49,685.48,673.36,189.02M,0.72%
02/12/2009,672.86,675.6,676.06,657.99,198.88M,-0.52%
02/11/2009,676.35,675.35,684.23,665.34,167.02M,-0.02%
02/10/2009,676.48,686.54,687.13,672.78,200.04M,-1.73%
02/09/2009,688.42,670.28,690.51,663.79,229.06M,2.67%
02/06/2009,670.54,642.7,673.65,642.45,239.75M,4.25%
02/05/2009,643.2,642.71,644,627.68,207.51M,-0.24%
02/04/2009,644.72,622.49,649.28,620.67,243.03M,3.53%
02/03/2009,622.74,602.08,623.64,597.7,193.61M,3.43%
02/02/2009,602.08,617.5,617.5,595.62,152.12M,-2.48%
01/30/2009,617.38,616.1,627.37,613.39,179.43M,0.21%
01/29/2009,616.1,639.29,639.29,614.54,165.53M,-3.63%
01/28/2009,639.29,624.05,643.23,624.05,193.61M,2.44%
01/27/2009,624.05,623.25,624.56,610.81,179.33M,0.13%
01/26/2009,623.25,604.12,625.02,600.38,169.91M,3.17%
01/23/2009,604.12,608.73,610.37,591.65,173.79M,-0.76%
01/22/2009,608.74,615.11,627.88,606.39,189.45M,-1.04%
01/21/2009,615.11,597.76,620.14,591.62,288.03M,2.90%
01/20/2009,597.76,621.8,627.38,595.19,198.24M,-3.87%
01/19/2009,621.8,628.69,638.57,614.33,151.38M,-1.09%
01/16/2009,628.68,620.32,636.75,620.32,137.79M,1.35%
01/15/2009,620.32,622.59,633.88,612.15,191.45M,-0.36%
01/14/2009,622.59,656.62,662.14,619.7,204.71M,-5.18%
01/13/2009,656.62,667.97,667.97,649.05,160.42M,-1.70%
01/12/2009,667.97,685.83,685.83,666.47,112.06M,-2.60%
01/09/2009,685.83,695.95,695.95,683.41,126.05M,-1.45%
01/08/2009,695.95,701.41,701.41,684.58,140.72M,-0.78%
01/07/2009,701.4,693.76,704.49,693.76,157.10M,1.10%
01/05/2009,693.76,693.78,704.23,690.62,52.07M,0.00%
01/02/2009,693.78,662.33,695.72,662.33,82.14M,4.75%
12/30/2008,662.34,657.27,666.76,657.27,101.10M,0.77%
12/29/2008,657.27,659.18,665.46,654.48,59.02M,-0.29%
12/23/2008,659.18,655.63,661.41,650.12,87.05M,0.54%
12/22/2008,655.63,663.98,664.44,650.8,108.99M,-1.26%
12/19/2008,663.98,672.26,672.26,663.03,138.92M,-1.23%
12/18/2008,672.26,664.34,676.98,664.34,142.83M,1.19%
12/17/2008,664.34,667,679.25,655.02,151.98M,-0.40%
12/16/2008,667,651.18,667,650.25,134.47M,2.43%
12/15/2008,651.18,659.8,672.12,650.5,119.41M,-1.31%
12/12/2008,659.8,676.78,676.78,646.27,142.86M,-2.51%
12/11/2008,676.78,688.33,688.33,669.73,156.10M,-1.68%
12/10/2008,688.33,685.42,688.61,672.13,173.71M,0.42%
12/09/2008,685.42,666.65,692.21,653.76,230.00M,2.82%
12/08/2008,666.65,608.64,668.97,608.64,180.58M,9.53%
12/05/2008,608.64,640.39,640.39,603.65,149.74M,-4.96%
12/04/2008,640.39,643.66,664.36,634.04,178.77M,-0.51%
12/03/2008,643.66,636.64,645.37,622.89,157.22M,1.10%
12/02/2008,636.64,607.09,636.64,591.7,169.19M,4.87%
12/01/2008,607.09,641.74,642.63,605.41,117.37M,-5.40%
11/28/2008,641.75,645.51,647.88,628.79,160.79M,-0.58%
11/27/2008,645.51,628.86,645.62,628.86,139.65M,2.65%
11/26/2008,628.86,634.02,638.79,617.49,192.01M,-0.81%
11/25/2008,634.02,626.46,644.55,614.37,258.70M,1.21%
11/24/2008,626.46,567.61,629.23,567.61,197.76M,10.37%
11/21/2008,567.61,587.71,594.8,560.94,188.22M,-3.42%
11/20/2008,587.71,594.12,594.12,572.47,190.92M,-1.08%
11/19/2008,594.12,627.37,629.7,594.12,159.73M,-5.30%
11/18/2008,627.37,631.92,633.57,609.07,144.78M,-0.72%
11/17/2008,631.92,635.59,641.37,623.51,108.69M,-0.58%
11/14/2008,635.59,634.72,656.99,630.35,152.68M,0.14%
11/13/2008,634.72,630.26,644.06,623.32,180.98M,0.71%
11/12/2008,630.26,649.46,661.64,623.7,179.36M,-2.96%
11/11/2008,649.46,684.71,684.71,645.92,136.86M,-5.15%
11/10/2008,684.71,679.2,708.12,679.2,140.10M,0.81%
11/07/2008,679.2,658.02,684.19,658.02,157.42M,3.22%
11/06/2008,658.02,702.52,702.52,656.4,219.41M,-6.33%
11/05/2008,702.52,713.67,715.2,692.8,177.35M,-1.56%
11/04/2008,713.67,667.88,716.23,667.88,193.54M,6.86%
11/03/2008,667.88,638.91,667.88,638.91,148.79M,4.53%
10/31/2008,638.91,646.09,648.89,635.04,87.94M,-1.11%
10/30/2008,646.09,615.67,654.97,615.67,251.87M,4.94%
10/29/2008,615.67,582.5,618.67,582.5,228.52M,5.69%
10/28/2008,582.5,575.71,593.63,569.39,210.25M,1.18%
10/27/2008,575.71,593.87,593.87,556.77,199.26M,-3.06%
10/24/2008,593.87,631.19,631.19,567.79,262.75M,-5.91%
10/23/2008,631.19,642.19,646.08,616.95,219.78M,-1.71%
10/22/2008,642.19,666.8,666.8,636.23,201.38M,-3.69%
10/21/2008,666.8,661.7,682.78,661.7,214.78M,0.77%
10/20/2008,661.71,632.34,664.65,632.34,218.55M,4.64%
10/17/2008,632.34,627.55,656.79,619.5,206.68M,0.76%
10/16/2008,627.55,647.03,662.2,616.2,263.13M,-3.01%
10/15/2008,647.03,686.24,691.27,644.17,223.18M,-5.71%
10/14/2008,686.24,675.85,722.48,675.85,266.99M,1.54%
10/13/2008,675.85,622.98,679.7,622.98,197.12M,8.49%
10/10/2008,622.98,659.07,659.07,601.67,348.12M,-5.48%
10/09/2008,659.07,663.69,692.46,656.41,235.62M,-0.70%
10/08/2008,663.69,707.21,713.43,654.8,346.07M,-6.15%
10/07/2008,707.21,723.91,739.99,705.05,222.53M,-2.31%
10/06/2008,723.91,780.39,780.39,718.51,221.12M,-7.24%
10/03/2008,780.39,761.69,784.21,753.64,185.40M,2.46%
10/02/2008,761.69,769.33,786.8,758.45,212.64M,-0.99%
10/01/2008,769.34,768.49,780.62,764.56,210.52M,0.11%
09/30/2008,768.49,774.33,784.93,749.51,257.07M,-0.75%
09/29/2008,774.33,821.38,821.5,772.68,195.86M,-5.73%
09/26/2008,821.38,836.86,836.86,811.88,148.32M,-1.85%
09/25/2008,836.86,816.7,837.41,813.54,170.04M,2.47%
09/24/2008,816.7,821.11,824.34,812.93,178.68M,-0.54%
09/23/2008,821.11,836.43,836.43,808.99,197.38M,-1.83%
09/22/2008,836.43,851.72,858.62,836.19,156.25M,-1.80%
09/19/2008,851.73,781.53,858.3,781.53,319.23M,8.98%
09/18/2008,781.53,779.37,796.99,772.75,271.04M,0.28%
09/17/2008,779.37,808.91,822.62,777.08,210.33M,-3.65%
09/16/2008,808.91,822.6,822.6,796.22,279.13M,-1.66%
09/15/2008,822.6,847.79,847.79,807.38,198.87M,-2.97%
09/12/2008,847.79,827.66,849.58,827.66,140.55M,2.43%
09/11/2008,827.66,840.33,841.36,819.37,162.56M,-1.51%
09/10/2008,840.33,846.6,850.1,836.06,170.36M,-0.74%
09/09/2008,846.6,855.95,866.51,843.02,175.14M,-1.09%
09/08/2008,855.95,825.01,869.01,825.01,178.14M,3.75%
09/05/2008,825.01,850.53,850.53,823.45,212.14M,-3.00%
09/04/2008,850.53,880.75,883.53,850.53,194.29M,-3.43%
09/03/2008,880.75,889.36,889.36,876.3,125.91M,-0.97%
09/02/2008,889.36,873.41,893.79,864.54,217.23M,1.83%
09/01/2008,873.41,870.86,873.41,858.52,81.82M,0.29%
08/29/2008,870.86,876.74,881.54,868.86,137.74M,-0.67%
08/28/2008,876.74,862.93,878.81,855.21,129.61M,1.60%
08/27/2008,862.93,860.71,862.94,847.39,119.93M,0.26%
08/26/2008,860.71,852.2,860.89,844.51,108.00M,1.00%
08/25/2008,852.2,865.02,865.27,850.9,53.81M,-1.48%
08/22/2008,865.02,837.07,865.02,837.07,157.52M,3.34%
08/21/2008,837.07,842.44,845.5,830.79,125.60M,-0.64%
08/20/2008,842.44,838,846.46,832.92,144.98M,0.53%
08/19/2008,838,875.27,875.27,837.98,149.33M,-4.26%
08/18/2008,875.27,873.33,881.51,869.47,113.76M,0.22%
08/15/2008,873.33,874.73,881.83,869.61,115.31M,-0.16%
08/14/2008,874.73,868.81,877.9,864.68,122.33M,0.68%
08/13/2008,868.82,894,894.24,866.17,135.52M,-2.82%
08/12/2008,894,900.26,903.05,891.1,141.93M,-0.70%
08/11/2008,900.26,885.01,901.45,885.01,126.79M,1.72%
08/08/2008,885.01,881.35,885.01,867.52,108.04M,0.42%
08/07/2008,881.35,886.52,895.91,876.61,135.02M,-0.58%
08/06/2008,886.52,876.59,889.83,876.59,148.90M,1.13%
08/05/2008,876.59,847.15,877.63,847.15,136.68M,3.48%
08/04/2008,847.15,854.68,860.82,846.58,79.75M,-0.88%
08/01/2008,854.68,867.44,867.44,852.49,86.02M,-1.47%
07/31/2008,867.44,865.95,871.91,858.32,106.70M,0.17%
07/30/2008,865.95,851.63,869.68,851.63,110.77M,1.68%
07/29/2008,851.63,850.31,854.7,834.55,120.56M,0.16%
07/28/2008,850.31,858.29,859.26,848.69,78.23M,-0.93%
07/25/2008,858.29,857.33,864.62,841,138.34M,0.11%
07/24/2008,857.33,880.57,883.66,855.65,163.47M,-2.64%
07/23/2008,880.57,863.47,887.12,863.47,148.46M,1.98%
07/22/2008,863.47,886.62,886.62,851.54,189.94M,-2.61%
07/21/2008,886.62,881.02,888.4,865.35,172.68M,0.64%
07/18/2008,881.02,858.4,883.24,852.63,195.68M,2.64%
07/17/2008,858.4,826.83,863.62,826.83,222.05M,3.82%
07/16/2008,826.83,814.99,829.79,807.19,160.92M,1.45%
07/15/2008,814.99,826.59,826.59,801.54,177.20M,-1.40%
07/14/2008,826.59,813.6,835.59,813.6,106.10M,1.60%
07/11/2008,813.6,833.58,840.03,811.75,123.93M,-2.40%
07/10/2008,833.58,851.44,851.44,832.17,126.53M,-2.10%
07/09/2008,851.44,836.38,856.01,836.38,106.36M,1.80%
07/08/2008,836.38,853.14,853.14,828.46,135.79M,-1.96%
07/07/2008,853.14,839.92,853.14,838.3,94.09M,1.57%
07/04/2008,839.92,851.58,853.71,836.37,88.01M,-1.37%
07/03/2008,851.58,849.5,853.33,824.81,183.46M,0.24%
07/02/2008,849.5,841.07,861.02,841.07,170.42M,1.00%
07/01/2008,841.07,857.65,859.73,833.25,185.00M,-1.93%
06/30/2008,857.65,862.65,864.17,841.66,254.53M,-0.58%
06/27/2008,862.65,880.56,882.85,855.68,212.87M,-2.03%
06/26/2008,880.56,910.64,910.64,878.06,174.01M,-3.30%
06/25/2008,910.64,897.72,911.71,897.72,146.52M,1.44%
06/24/2008,897.72,914.4,920.13,887.34,192.22M,-1.82%
06/23/2008,914.4,932.82,932.82,914.06,146.38M,-1.97%
06/19/2008,932.82,941.62,942.51,931.7,185.64M,-0.93%
06/18/2008,941.62,956.9,961.92,938.84,147.88M,-1.60%
06/17/2008,956.9,947.49,960.66,947.49,113.20M,0.99%
06/16/2008,947.5,947.58,954.26,940.07,108.67M,-0.01%
06/13/2008,947.58,947.47,948.84,932.69,124.54M,0.01%
06/12/2008,947.47,934.86,948.14,932.25,145.82M,1.35%
06/11/2008,934.86,951.47,958.48,931.45,166.26M,-1.75%
06/10/2008,951.47,957.83,957.83,944.36,160.07M,-0.67%
06/09/2008,957.84,981.15,981.15,955.18,183.24M,-2.38%
06/05/2008,981.15,983.51,991.9,979.43,205.14M,-0.24%
06/04/2008,983.51,997.86,997.86,976.6,146.15M,-1.44%
06/03/2008,997.86,995.59,999.59,993.04,75.55M,0.23%
06/02/2008,995.59,1004.9,1004.9,990.27,92.05M,-0.93%
05/30/2008,1004.9,1001.83,1010.06,1001.83,211.31M,0.31%
05/29/2008,1001.83,1002.83,1005.46,992.31,214.14M,-0.10%
05/28/2008,1002.83,993,1007.51,986.25,230.98M,0.99%
05/27/2008,993,997.56,1003.19,981.18,229.93M,-0.46%
05/26/2008,997.56,994.23,1000.41,993.91,66.06M,0.33%
05/23/2008,994.23,1017.2,1017.2,994.23,191.58M,-2.26%
05/22/2008,1017.2,1004.36,1018.59,992.1,264.48M,1.28%
05/21/2008,1004.36,1011.62,1015.44,1001.83,248.39M,-0.72%
05/20/2008,1011.62,1036.86,1036.86,1010.86,215.66M,-2.43%
05/19/2008,1036.86,1023.18,1036.86,1023.18,214.46M,1.34%
05/16/2008,1023.18,1018.13,1030.51,1018.13,232.77M,0.50%
05/15/2008,1018.13,1012.86,1018.75,1001.81,349.43M,0.52%
05/14/2008,1012.86,1011.86,1016.47,999.33,241.45M,0.10%
05/13/2008,1011.86,1008.3,1016.12,999.79,232.96M,0.35%
05/12/2008,1008.3,1003.51,1008.48,999.99,134.85M,0.48%
